"구분별","상태별","시점","인원[명]",
"세종","국내발생","2020. 09. 04","0",
"세종","국내발생","2020. 09. 05","0",
"세종","국내발생","2020. 09. 06","0",
"세종","국내발생","2020. 09. 07","0",
"세종","국내발생","2020. 09. 08","1",
"세종","국내발생","2020. 09. 09","2",
"세종","국내발생","2020. 09. 10","0",
"세종","국내발생","2020. 09. 11","0",
"세종","국내발생","2020. 09. 12","0",
"세종","국내발생","2020. 09. 13","0",
"세종","국내발생","2020. 09. 14","0",
"세종","국내발생","2020. 09. 15","0",
"세종","국내발생","2020. 09. 16","0",
"세종","국내발생","2020. 09. 17","0",
"세종","국내발생","2020. 09. 18","0",
"세종","국내발생","2020. 09. 19","0",
"세종","국내발생","2020. 09. 20","0",
"세종","국내발생","2020. 09. 21","0",
"세종","국내발생","2020. 09. 22","0",
"세종","국내발생","2020. 09. 23","0",
"세종","국내발생","2020. 09. 24","0",
"세종","국내발생","2020. 09. 25","0",
"세종","국내발생","2020. 09. 26","0",
"세종","국내발생","2020. 09. 27","0",
"세종","국내발생","2020. 09. 28","0",
"세종","국내발생","2020. 09. 29","0",
"세종","국내발생","2020. 09. 30","0",
"세종","국내발생","2020. 10. 01","0",
"세종","국내발생","2020. 10. 02","0",
"세종","국내발생","2020. 10. 03","0",
"세종","국내발생","2020. 10. 04","0",
"세종","국내발생","2020. 10. 05","0",
"세종","국내발생","2020. 10. 06","0",
"세종","국내발생","2020. 10. 07","0",
"세종","국내발생","2020. 10. 08","0",
"세종","국내발생","2020. 10. 09","0",
"세종","국내발생","2020. 10. 10","0",
"세종","국내발생","2020. 10. 11","0",
"세종","국내발생","2020. 10. 12","0",
"세종","국내발생","2020. 10. 13","0",
"세종","국내발생","2020. 10. 14","0",
"세종","국내발생","2020. 10. 15","0",
"세종","국내발생","2020. 10. 16","0",
"세종","국내발생","2020. 10. 17","0",
"세종","국내발생","2020. 10. 18","0",
"세종","국내발생","2020. 10. 19","0",
"세종","국내발생","2020. 10. 20","0",
"세종","국내발생","2020. 10. 21","0",
"세종","국내발생","2020. 10. 22","0",
"세종","국내발생","2020. 10. 23","0",
"세종","국내발생","2020. 10. 24","0",
"세종","국내발생","2020. 10. 25","0",
"세종","국내발생","2020. 10. 26","0",
"세종","국내발생","2020. 10. 27","0",
"세종","국내발생","2020. 10. 28","0",
"세종","국내발생","2020. 10. 29","0",
"세종","국내발생","2020. 10. 30","0",
"세종","국내발생","2020. 10. 31","3",
"세종","국내발생","2020. 11. 01","0",
"세종","국내발생","2020. 11. 02","0",
"세종","국내발생","2020. 11. 03","0",
"세종","국내발생","2020. 11. 04","0",
"세종","국내발생","2020. 11. 05","0",
"세종","국내발생","2020. 11. 06","0",
"세종","국내발생","2020. 11. 07","0",
"세종","국내발생","2020. 11. 08","0",
"세종","국내발생","2020. 11. 09","0",
"세종","국내발생","2020. 11. 10","0",
"세종","국내발생","2020. 11. 11","0",
"세종","신규","2020. 03. 02","0",
"세종","신규","2020. 03. 04","0",
"세종","신규","2020. 03. 05","0",
"세종","신규","2020. 03. 06","0",
"세종","신규","2020. 03. 07","1",
"세종","신규","2020. 03. 08","1",
"세종","신규","2020. 03. 09","3",
"세종","신규","2020. 03. 10","2",
"세종","신규","2020. 03. 11","2",
"세종","신규","2020. 03. 12","5",
"세종","신규","2020. 03. 13","17",
"세종","신규","2020. 03. 14","6",
"세종","신규","2020. 03. 15","1",
"세종","신규","2020. 03. 16","1",
"세종","신규","2020. 03. 17","0",
"세종","신규","2020. 03. 18","1",
"세종","신규","2020. 03. 19","0",
"세종","신규","2020. 03. 20","0",
"세종","신규","2020. 03. 21","0",
"세종","신규","2020. 03. 22","0",
"세종","신규","2020. 03. 23","1",
"세종","신규","2020. 03. 24","0",
"세종","신규","2020. 03. 25","2",
"세종","신규","2020. 03. 26","0",
"세종","신규","2020. 03. 27","0",
"세종","신규","2020. 03. 28","0",
"세종","신규","2020. 03. 29","2",
"세종","신규","2020. 03. 30","0",
"세종","신규","2020. 03. 31","0",
"세종","신규","2020. 04. 01","0",
"세종","신규","2020. 04. 02","0",
"세종","신규","2020. 04. 03","0",
"세종","신규","2020. 04. 04","0",
"세종","신규","2020. 04. 05","0",
"세종","신규","2020. 04. 06","0",
"세종","신규","2020. 04. 07","0",
"세종","신규","2020. 04. 08","0",
"세종","신규","2020. 04. 09","0",
"세종","신규","2020. 04. 10","0",
"세종","신규","2020. 04. 11","0",
"세종","신규","2020. 04. 12","0",
"세종","신규","2020. 04. 13","0",
"세종","신규","2020. 04. 14","0",
"세종","신규","2020. 04. 15","0",
"세종","신규","2020. 04. 16","0",
"세종","신규","2020. 04. 17","0",
"세종","신규","2020. 04. 18","0",
"세종","신규","2020. 04. 19","0",
"세종","신규","2020. 04. 20","0",
"세종","신규","2020. 04. 21","0",
"세종","신규","2020. 04. 22","0",
"세종","신규","2020. 04. 23","0",
"세종","신규","2020. 04. 24","0",
"세종","신규","2020. 04. 25","0",
"세종","신규","2020. 04. 26","0",
"세종","신규","2020. 04. 27","0",
"세종","신규","2020. 04. 28","0",
"세종","신규","2020. 04. 29","0",
"세종","신규","2020. 04. 30","0",
"세종","신규","2020. 05. 01","0",
"세종","신규","2020. 05. 02","0",
"세종","신규","2020. 05. 03","0",
"세종","신규","2020. 05. 04","0",
"세종","신규","2020. 05. 05","0",
"세종","신규","2020. 05. 06","0",
"세종","신규","2020. 05. 07","0",
"세종","신규","2020. 05. 08","0",
"세종","신규","2020. 05. 09","0",
"세종","신규","2020. 05. 10","0",
"세종","신규","2020. 05. 11","1",
"세종","신규","2020. 05. 12","0",
"세종","신규","2020. 05. 13","0",
"세종","신규","2020. 05. 14","0",
"세종","신규","2020. 05. 15","0",
"세종","신규","2020. 05. 16","0",
"세종","신규","2020. 05. 17","0",
"세종","신규","2020. 05. 18","0",
"세종","신규","2020. 05. 19","0",
"세종","신규","2020. 05. 20","0",
"세종","신규","2020. 05. 21","0",
"세종","신규","2020. 05. 22","0",
"세종","신규","2020. 05. 23","0",
"세종","신규","2020. 05. 24","0",
"세종","신규","2020. 05. 25","0",
"세종","신규","2020. 05. 26","0",
"세종","신규","2020. 05. 27","0",
"세종","신규","2020. 05. 28","0",
"세종","신규","2020. 05. 29","0",
"세종","신규","2020. 05. 30","0",
"세종","신규","2020. 05. 31","0",
"세종","신규","2020. 06. 01","0",
"세종","신규","2020. 06. 02","0",
"세종","신규","2020. 06. 03","0",
"세종","신규","2020. 06. 04","0",
"세종","신규","2020. 06. 05","0",
"세종","신규","2020. 06. 06","0",
"세종","신규","2020. 06. 07","0",
"세종","신규","2020. 06. 08","0",
"세종","신규","2020. 06. 09","0",
"세종","신규","2020. 06. 10","0",
"세종","신규","2020. 06. 11","0",
"세종","신규","2020. 06. 12","0",
"세종","신규","2020. 06. 13","0",
"세종","신규","2020. 06. 14","0",
"세종","신규","2020. 06. 15","0",
"세종","신규","2020. 06. 16","0",
"세종","신규","2020. 06. 17","0",
"세종","신규","2020. 06. 18","1",
"세종","신규","2020. 06. 19","0",
"세종","신규","2020. 06. 20","0",
"세종","신규","2020. 06. 21","1",
"세종","신규","2020. 06. 22","0",
"세종","신규","2020. 06. 23","0",
"세종","신규","2020. 06. 24","0",
"세종","신규","2020. 06. 25","0",
"세종","신규","2020. 06. 26","0",
"세종","신규","2020. 06. 27","0",
"세종","신규","2020. 06. 28","0",
"세종","신규","2020. 06. 29","0",
"세종","신규","2020. 06. 30","1",
"세종","신규","2020. 07. 01","0",
"세종","신규","2020. 07. 02","0",
"세종","신규","2020. 07. 03","0",
"세종","신규","2020. 07. 04","0",
"세종","신규","2020. 07. 05","0",
"세종","신규","2020. 07. 06","0",
"세종","신규","2020. 07. 07","0",
"세종","신규","2020. 07. 08","0",
"세종","신규","2020. 07. 09","0",
"세종","신규","2020. 07. 10","0",
"세종","신규","2020. 07. 11","0",
"세종","신규","2020. 07. 12","0",
"세종","신규","2020. 07. 13","0",
"세종","신규","2020. 07. 14","0",
"세종","신규","2020. 07. 15","0",
"세종","신규","2020. 07. 16","0",
"세종","신규","2020. 07. 17","0",
"세종","신규","2020. 07. 18","0",
"세종","신규","2020. 07. 19","0",
"세종","신규","2020. 07. 20","0",
"세종","신규","2020. 07. 21","0",
"세종","신규","2020. 07. 22","0",
"세종","신규","2020. 07. 23","0",
"세종","신규","2020. 07. 24","0",
"세종","신규","2020. 07. 25","0",
"세종","신규","2020. 07. 26","0",
"세종","신규","2020. 07. 27","0",
"세종","신규","2020. 07. 28","0",
"세종","신규","2020. 07. 29","0",
"세종","신규","2020. 07. 30","0",
"세종","신규","2020. 07. 31","0",
"세종","신규","2020. 08. 01","0",
"세종","신규","2020. 08. 02","0",
"세종","신규","2020. 08. 03","0",
"세종","신규","2020. 08. 04","0",
"세종","신규","2020. 08. 05","0",
"세종","신규","2020. 08. 06","0",
"세종","신규","2020. 08. 07","0",
"세종","신규","2020. 08. 08","0",
"세종","신규","2020. 08. 09","0",
"세종","신규","2020. 08. 10","0",
"세종","신규","2020. 08. 11","0",
"세종","신규","2020. 08. 12","0",
"세종","신규","2020. 08. 13","0",
"세종","신규","2020. 08. 14","0",
"세종","신규","2020. 08. 15","0",
"세종","신규","2020. 08. 16","0",
"세종","신규","2020. 08. 17","0",
"세종","신규","2020. 08. 18","0",
"세종","신규","2020. 08. 19","2",
"세종","신규","2020. 08. 20","1",
"세종","신규","2020. 08. 21","3",
"세종","신규","2020. 08. 22","1",
"세종","신규","2020. 08. 23","0",
"세종","신규","2020. 08. 24","3",
"세종","신규","2020. 08. 25","3",
"세종","신규","2020. 08. 26","0",
"세종","신규","2020. 08. 27","0",
"세종","신규","2020. 08. 28","2",
"세종","신규","2020. 08. 29","0",
"세종","신규","2020. 08. 30","1",
"세종","신규","2020. 08. 31","1",
"세종","신규","2020. 09. 01","0",
"세종","신규","2020. 09. 02","0",
"세종","신규","2020. 09. 03","0",
"세종","신규","2020. 09. 04","0",
"세종","신규","2020. 09. 05","0",
"세종","신규","2020. 09. 06","0",
"세종","신규","2020. 09. 07","0",
"세종","신규","2020. 09. 08","1",
"세종","신규","2020. 09. 09","2",
"세종","신규","2020. 09. 10","0",
"세종","신규","2020. 09. 11","0",
"세종","신규","2020. 09. 12","0",
"세종","신규","2020. 09. 13","0",
"세종","신규","2020. 09. 14","0",
"세종","신규","2020. 09. 15","0",
"세종","신규","2020. 09. 16","0",
"세종","신규","2020. 09. 17","0",
"세종","신규","2020. 09. 18","0",
"세종","신규","2020. 09. 19","0",
"세종","신규","2020. 09. 20","0",
"세종","신규","2020. 09. 21","0",
"세종","신규","2020. 09. 22","1",
"세종","신규","2020. 09. 23","0",
"세종","신규","2020. 09. 24","3",
"세종","신규","2020. 09. 25","1",
"세종","신규","2020. 09. 26","0",
"세종","신규","2020. 09. 27","1",
"세종","신규","2020. 09. 28","0",
"세종","신규","2020. 09. 29","0",
"세종","신규","2020. 09. 30","0",
"세종","신규","2020. 10. 01","0",
"세종","신규","2020. 10. 02","0",
"세종","신규","2020. 10. 03","0",
"세종","신규","2020. 10. 04","0",
"세종","신규","2020. 10. 05","1",
"세종","신규","2020. 10. 06","0",
"세종","신규","2020. 10. 07","1",
"세종","신규","2020. 10. 08","0",
"세종","신규","2020. 10. 09","0",
"세종","신규","2020. 10. 10","0",
"세종","신규","2020. 10. 11","0",
"세종","신규","2020. 10. 12","0",
"세종","신규","2020. 10. 13","0",
"세종","신규","2020. 10. 14","0",
"세종","신규","2020. 10. 15","0",
"세종","신규","2020. 10. 16","0",
"세종","신규","2020. 10. 17","0",
"세종","신규","2020. 10. 18","0",
"세종","신규","2020. 10. 19","0",
"세종","신규","2020. 10. 20","0",
"세종","신규","2020. 10. 21","0",
"세종","신규","2020. 10. 22","0",
"세종","신규","2020. 10. 23","0",
"세종","신규","2020. 10. 24","0",
"세종","신규","2020. 10. 25","0",
"세종","신규","2020. 10. 26","1",
"세종","신규","2020. 10. 27","0",
"세종","신규","2020. 10. 28","0",
"세종","신규","2020. 10. 29","0",
"세종","신규","2020. 10. 30","0",
"세종","신규","2020. 10. 31","3",
"세종","신규","2020. 11. 01","0",
"세종","신규","2020. 11. 02","0",
"세종","신규","2020. 11. 03","0",
"세종","신규","2020. 11. 04","0",
"세종","신규","2020. 11. 05","0",
"세종","신규","2020. 11. 06","0",
"세종","신규","2020. 11. 07","0",
"세종","신규","2020. 11. 08","0",
"세종","신규","2020. 11. 09","0",
"세종","신규","2020. 11. 10","0",
"세종","신규","2020. 11. 11","0",
"세종","누적","2020. 03. 02","",
"세종","누적","2020. 03. 04","1",
"세종","누적","2020. 03. 05","1",
"세종","누적","2020. 03. 06","1",
"세종","누적","2020. 03. 07","2",
"세종","누적","2020. 03. 08","3",
"세종","누적","2020. 03. 09","6",
"세종","누적","2020. 03. 10","8",
"세종","누적","2020. 03. 11","10",
"세종","누적","2020. 03. 12","15",
"세종","누적","2020. 03. 13","32",
"세종","누적","2020. 03. 14","38",
"세종","누적","2020. 03. 15","39",
"세종","누적","2020. 03. 16","40",
"세종","누적","2020. 03. 17","40",
"세종","누적","2020. 03. 18","41",
"세종","누적","2020. 03. 19","41",
"세종","누적","2020. 03. 20","41",
"세종","누적","2020. 03. 21","41",
"세종","누적","2020. 03. 22","41",
"세종","누적","2020. 03. 23","42",
"세종","누적","2020. 03. 24","42",
"세종","누적","2020. 03. 25","44",
"세종","누적","2020. 03. 26","44",
"세종","누적","2020. 03. 27","44",
"세종","누적","2020. 03. 28","44",
"세종","누적","2020. 03. 29","46",
"세종","누적","2020. 03. 30","46",
"세종","누적","2020. 03. 31","46",
"세종","누적","2020. 04. 01","46",
"세종","누적","2020. 04. 02","46",
"세종","누적","2020. 04. 03","46",
"세종","누적","2020. 04. 04","46",
"세종","누적","2020. 04. 05","46",
"세종","누적","2020. 04. 06","46",
"세종","누적","2020. 04. 07","46",
"세종","누적","2020. 04. 08","46",
"세종","누적","2020. 04. 09","46",
"세종","누적","2020. 04. 10","46",
"세종","누적","2020. 04. 11","46",
"세종","누적","2020. 04. 12","46",
"세종","누적","2020. 04. 13","46",
"세종","누적","2020. 04. 14","46",
"세종","누적","2020. 04. 15","46",
"세종","누적","2020. 04. 16","46",
"세종","누적","2020. 04. 17","46",
"세종","누적","2020. 04. 18","46",
"세종","누적","2020. 04. 19","46",
"세종","누적","2020. 04. 20","46",
"세종","누적","2020. 04. 21","46",
"세종","누적","2020. 04. 22","46",
"세종","누적","2020. 04. 23","46",
"세종","누적","2020. 04. 24","46",
"세종","누적","2020. 04. 25","46",
"세종","누적","2020. 04. 26","46",
"세종","누적","2020. 04. 27","46",
"세종","누적","2020. 04. 28","46",
"세종","누적","2020. 04. 29","46",
"세종","누적","2020. 04. 30","46",
"세종","누적","2020. 05. 01","46",
"세종","누적","2020. 05. 02","46",
"세종","누적","2020. 05. 03","46",
"세종","누적","2020. 05. 04","46",
"세종","누적","2020. 05. 05","46",
"세종","누적","2020. 05. 06","46",
"세종","누적","2020. 05. 07","46",
"세종","누적","2020. 05. 08","46",
"세종","누적","2020. 05. 09","46",
"세종","누적","2020. 05. 10","46",
"세종","누적","2020. 05. 11","47",
"세종","누적","2020. 05. 12","47",
"세종","누적","2020. 05. 13","47",
"세종","누적","2020. 05. 14","47",
"세종","누적","2020. 05. 15","47",
"세종","누적","2020. 05. 16","47",
"세종","누적","2020. 05. 17","47",
"세종","누적","2020. 05. 18","47",
"세종","누적","2020. 05. 19","47",
"세종","누적","2020. 05. 20","47",
"세종","누적","2020. 05. 21","47",
"세종","누적","2020. 05. 22","47",
"세종","누적","2020. 05. 23","47",
"세종","누적","2020. 05. 24","47",
"세종","누적","2020. 05. 25","47",
"세종","누적","2020. 05. 26","47",
"세종","누적","2020. 05. 27","47",
"세종","누적","2020. 05. 28","47",
"세종","누적","2020. 05. 29","47",
